date,title,short_description,article_link,image,byline,alt,outlet
2019-11-22 07:00:00-05:00,BMW orders more than $11 billion worth of EV battery cells,Order split between Samsung and Chinese supplier CATL,https://www.autoblog.com/2019/11/22/bmw-ev-battery-order-11-billion/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/8d68ba50-0cbb-11ea-86ef-59489b6f7d3e,Reuters,image not found,Autoblog
2019-11-21 23:55:00-05:00,"Tesla Cybertruck debuts, and we can't believe our eyes",Claimed 0-60 in 2.9 seconds and 500-mile range,https://www.autoblog.com/2019/11/21/tesla-pickup-truck-reveal/,https://s.aolcdn.com/os/ab/_cms/2019/11/22001407/Cybertruck-4.png,Zac Palmer,image not found,Autoblog
2019-11-21 22:52:00-05:00,"Lexus unveils first EV, the UX 300e",It'll hit Europe and China next year,https://www.autoblog.com/2019/11/21/lexus-ux-300e-electric-crossover/,https://s.aolcdn.com/os/ab/_cms/2019/11/21220435/Lexus-UX-300e-01.jpg,John Beltz Snyder,image not found,Autoblog
2019-11-21 21:32:00-05:00,Watch live unveiling of Tesla 'Cybertruck' pickup,Um ...,https://www.autoblog.com/2019/11/21/tesla-pickup-livestream-cybertruck/,https://s.aolcdn.com/os/ab/_cms/2019/11/21232553/Screen-Shot-2019-11-21-at-11.24.36-PM.png,John Beltz Snyder,image not found,Autoblog
2019-11-21 18:15:00-05:00,Elon Musk says new design coming after SpaceX Starship explodes during test,The Mk3 design is supposedly much different,https://www.autoblog.com/2019/11/21/spacex-starship-explodes-elon-musk/,https://s.aolcdn.com/os/ab/_cms/2019/11/21172903/spacex-starship-mark-1.jpg,Tony Markovich,image not found,Autoblog
2019-11-21 16:54:00-05:00,"GM sets electric pickup for 2021, as Lordstown Motors reveals price and takes orders",This on the same day we get a first look at the Tesla pickup,https://www.autoblog.com/2019/11/21/gm-mary-barra-electric-pickup-lordstown-motors/,https://s.aolcdn.com/os/ab/_cms/2019/11/21165134/Screen-Shot-2019-11-21-at-4.50.22-PM.png,Reuters,image not found,Autoblog
2019-11-21 16:24:00-05:00,2019 L.A. Auto Show Editors? Picks,Find out which one of many electrified crossovers wins best-in-show honors,https://www.autoblog.com/photos/2019-l-a-auto-show-show-editors-picks/,https://s.aolcdn.com/os/ab/_cms/2019/11/21161836/ford-mustang-mach-e-lead1.jpg,Jeremy Korzeniewski,image not found,Autoblog
2019-11-21 13:30:00-05:00,"The Toyota Mirai went from yuck to yowza, will it be enough?","If it catches on, it could spur the creation of Toyota's own hydrogen network. That's a big 'if.'",https://www.autoblog.com/2019/11/21/2021-toyota-mirai-styling-hydrogen/,https://s.aolcdn.com/os/ab/_cms/2019/11/21133313/toyota-mirai-la-auto-show.jpg,James Riswick,image not found,Autoblog
2019-11-21 11:20:00-05:00,The Audi E-Tron's name will reportedly only last one generation,The alphanumerics are coming,https://www.autoblog.com/2019/11/21/audi-e-tron-name-la-auto-show/,https://s.aolcdn.com/os/ab/_cms/2019/11/21095015/audi-e-tron.jpg,Tony Markovich,image not found,Autoblog
2019-11-21 10:00:00-05:00,How Infiniti's 'gas-generated EV' isn't the jumbo shrimp of powertrains,"Technically a series hybrid, it combines attributes from existing powertrain concepts",https://www.autoblog.com/2019/11/21/infiniti-gas-generated-ev/,https://s.aolcdn.com/os/ab/_cms/2019/11/20172206/P1090590.jpg.jpg,James Riswick,image not found,Autoblog
2019-11-21 09:42:00-05:00,Ford Mustang Mach-E origin story and naming controversy are told in new short film,"'I was absolutely adamant that it not be a Mustang,' Bill Ford said",https://www.autoblog.com/2019/11/21/ford-mustang-mach-e-origin-story-naming-controversy-film/,https://s.aolcdn.com/os/ab/_cms/2019/11/21091648/Mach-E-Sketch.jpg,Zac Palmer,image not found,Autoblog
2019-11-21 09:15:00-05:00,Karma teases range-extender EV pickup proof-of-concept,Futuristic truck demonstrates extended-range capabilities in bigger vehicles,https://www.autoblog.com/2019/11/21/karma-ev-pickup-truck/,https://s.aolcdn.com/os/ab/_cms/2019/11/21031743/karma_automotive_erev_powertrain_conversion.jpg,Jonathon Ramsey,image not found,Autoblog
2019-11-20 15:15:00-05:00,"Time for an electric Corvette SUV, one analyst says",Bold idea also calls for standalone Corvette brand,https://www.autoblog.com/2019/11/20/chevy-corvette-suv-ford-mach-e-analyst-report/,https://s.aolcdn.com/os/ab/_cms/2019/11/12123229/2020-chevrolet-corvette-c8-033.jpg,Greg Migliore,image not found,Autoblog
2019-11-20 14:56:00-05:00,"Ford could build 50,000 Mustang Mach-Es in the first year",Battery supply limits total production,https://www.autoblog.com/2019/11/20/ford-mustang-mach-e-production/,https://s.aolcdn.com/os/ab/_cms/2019/11/20134405/ford-mustang-mach-e-171.jpg,Zac Palmer,image not found,Autoblog
2019-11-20 14:25:00-05:00,"2020 Kia Niro Hybrid gets tweaked design, more tech features",The refreshed Niro carries on with a 50-mpg hybrid powertrain,https://www.autoblog.com/2019/11/20/kia-niro-hybrid-design-technology-updates-la-auto-show/,https://s.aolcdn.com/os/ab/_cms/2019/11/20145531/15589_2020_Niro_Touring.jpg,Ronan Glon,image not found,Autoblog
2019-11-20 14:00:00-05:00,Mercedes-Benz prices the 2020 EQC below its main rivals,"Pricing is relative, though",https://www.autoblog.com/2019/11/20/mercedes-benz-eqc-electric-crossover-pricing/,https://s.blogcdn.com/slideshows/images/slides/757/840/0/S7578400/slug/l/2020-mercedes-benz-eqc-1.jpg,Ronan Glon,image not found,Autoblog
